日期,主队,客队,主队主力,客队主力,主队队员,客队队员,主队得分,客队得分,主队疲劳,客队疲劳
2019-12-16,鹈鹕,魔术,['肯里奇-威廉姆斯' '德里克-费沃斯' '约什-哈特' '贾克森-海斯' '朗佐-鲍尔' '弗兰克-杰克逊'],['DJ-奥古斯丁' '迈克尔-卡特-威廉姆斯' '穆罕默德-班巴'],"['朱-霍勒迪' 'JJ-雷迪克' '布兰登-英格拉姆' '肯里奇-威廉姆斯' '德里克-费沃斯' '约什-哈特' '贾克森-海斯' '朗佐-鲍尔'
 '弗兰克-杰克逊']","['马克尔-富尔茨' '埃文-富尼耶' '阿龙-戈登' '乔纳森-艾萨克' '尼古拉-武切维奇' 'DJ-奥古斯丁' '特伦斯-罗斯'
 '迈克尔-卡特-威廉姆斯' '穆罕默德-班巴']",119.0,130.0,0,0
2019-12-17,太阳,开拓者,['米卡尔-布里奇斯' '卡梅伦-约翰逊' '杰文-卡特' '埃利-奥科博'],['肯特-贝兹莫尔' '安芬尼-西蒙斯' '安东尼-托利弗' '斯卡尔-拉比西埃' '马里奥-海佐尼亚'],"['里基-卢比奥' '米卡尔-布里奇斯' '凯利-乌布雷' '达里奥-沙里奇' '弗兰克-卡明斯基' '卡梅伦-约翰逊' '阿隆-贝恩斯'
 '杰文-卡特' '埃利-奥科博']","['CJ-麦科勒姆' '达米安-利拉德' '卡梅罗-安东尼' '肯特-贝兹莫尔' '哈桑-怀特塞德' '安芬尼-西蒙斯' '安东尼-托利弗'
 '斯卡尔-拉比西埃' '马里奥-海佐尼亚']",97.22893772893772,105.23809523809524,0,0
2019-12-17,活塞,奇才,['布鲁斯-布朗' '托尼-斯内尔' '索恩-梅克' '克里斯蒂安-伍德' '斯维亚托斯拉夫-米哈伊柳克'],['伊萨克-邦加' '伊安-马辛米' '特洛伊-布朗' '伊斯梅尔-史密斯' '阿德米拉尔-斯科菲尔德' '加里森-马修斯'],"['卢克-肯纳德' '布鲁斯-布朗' '马基夫-莫里斯' '托尼-斯内尔' '索恩-梅克' '兰斯顿-加洛韦' '德里克-罗斯'
 '克里斯蒂安-伍德' '斯维亚托斯拉夫-米哈伊柳克']","['布拉德利-比尔' '以赛亚-托马斯' '伊萨克-邦加' '八村垒' '伊安-马辛米' '戴维斯-贝尔坦斯' '特洛伊-布朗'
 '伊斯梅尔-史密斯' '阿德米拉尔-斯科菲尔德' '加里森-马修斯']",114.80128205128204,135.2287878787879,0,0
2019-12-17,火箭,马刺,['PJ-塔克' '丹纽尔-豪斯' '克林特-卡佩拉' '本-麦克勒摩' '加里-克拉克' '奥斯汀-里弗斯'],['德章泰-默里' '特雷-莱尔斯' '德里克-怀特' '鲁迪-盖伊' '帕蒂-米尔斯' '雅各布-珀尔特尔'],"['拉塞尔-威斯布鲁克' '詹姆斯-哈登' 'PJ-塔克' '丹纽尔-豪斯' '克林特-卡佩拉' '本-麦克勒摩' '加里-克拉克'
 '奥斯汀-里弗斯']","['德章泰-默里' '布林-福布斯' '德马尔-德罗赞' '特雷-莱尔斯' '拉马库斯-阿尔德里奇' '德里克-怀特' '鲁迪-盖伊'
 '帕蒂-米尔斯' '雅各布-珀尔特尔']",121.91396103896103,112.45800865800867,0,0
2019-12-17,灰熊,热火,['杰-克劳德' '丹东尼-梅尔顿' '泰厄斯-琼斯' '凯尔-安德森' '所罗门-希尔'],['邓肯-罗宾逊' '迈耶斯-伦纳德' '小德里克-琼斯' '克里斯-席尔瓦'],"['贾-莫兰特' '狄龙-布鲁克斯' '小贾伦-杰克逊' '杰-克劳德' '约纳斯-瓦兰丘纳斯' '布兰登-克拉克' '丹东尼-梅尔顿'
 '泰厄斯-琼斯' '凯尔-安德森' '所罗门-希尔']","['肯德里克-纳恩' '邓肯-罗宾逊' '巴姆-阿德巴约' '吉米-巴特勒' '迈耶斯-伦纳德' '泰勒-希罗' '小德里克-琼斯'
 '克里斯-席尔瓦']",121.07316017316018,106.28571428571429,0,0
2019-12-17,猛龙,骑士,['OG-阿奴诺比' '马克-加索尔' '帕特里克-麦考' '特伦斯-戴维斯' '克里斯-布歇'],['切迪-奥斯曼' '小凯文-波特' '小拉里-南斯' '约翰-亨森' '马修-戴拉维多瓦'],"['凯尔-洛瑞' '诺曼-鲍威尔' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '马克-加索尔' '帕特里克-麦考' '赛尔吉-伊巴卡'
 '特伦斯-戴维斯' '克里斯-布歇']","['达里厄斯-加兰' '科林-塞克斯顿' '凯文-乐福' '切迪-奥斯曼' '特里斯坦-汤普森' '小凯文-波特' '小拉里-南斯'
 '乔丹-克拉克森' '约翰-亨森' '马修-戴拉维多瓦']",133.0,113.0,0,0
2019-12-17,雄鹿,独行侠,"['唐特-迪温琴佐' '韦斯利-马修斯' '布鲁克-洛佩斯' '凯尔-科沃尔' '乔治-希尔' '斯特林-布朗' '艾森-伊利亚索瓦'
 '帕特-康诺顿']",['杰伦-布伦森' '多里安-芬尼-史密斯' '德怀特-鲍威尔' '马克西-克勒贝尔' '德朗-赖特' '贾斯廷-杰克逊'],"['唐特-迪温琴佐' '韦斯利-马修斯' '扬尼斯-阿德托昆博' '克里斯-米德尔顿' '布鲁克-洛佩斯' '凯尔-科沃尔' '乔治-希尔'
 '斯特林-布朗' '艾森-伊利亚索瓦' '帕特-康诺顿']","['杰伦-布伦森' '小蒂姆-哈达威' '多里安-芬尼-史密斯' '克里斯塔普斯-波尔津吉斯' '德怀特-鲍威尔' '马克西-克勒贝尔'
 '塞思-库里' '德朗-赖特' '贾斯廷-杰克逊']",109.61904761904762,125.11904761904762,0,0
2019-12-17,雷霆,公牛,['特伦斯-弗格森' '史蒂文-亚当斯' '纳伦斯-诺埃尔' '阿卜杜勒-纳迪尔'],['托马什-萨托兰斯基' '克里斯-邓恩' '温德尔-卡特' '赛迪斯-杨' '科比-怀特' '登泽尔-瓦伦丁' '里安-阿尔奇迪亚科诺'],"['克里斯-保罗' '谢伊-吉尔杰斯-亚历山大' '达尼罗-加里纳利' '特伦斯-弗格森' '史蒂文-亚当斯' '丹尼斯-施罗德'
 '纳伦斯-诺埃尔' '阿卜杜勒-纳迪尔']","['扎克-拉文' '托马什-萨托兰斯基' '劳里-马尔卡宁' '克里斯-邓恩' '温德尔-卡特' '赛迪斯-杨' '科比-怀特' '登泽尔-瓦伦丁'
 '里安-阿尔奇迪亚科诺']",109.0,106.0,0,0
2019-12-18,尼克斯,老鹰,"['弗朗克-尼利基纳' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森' '凯文-诺克斯' '博比-波蒂斯' '埃尔弗里德-佩顿'
 '丹尼斯-史密斯']",['凯文-赫尔特' '达米安-琼斯' '卡姆-雷迪什' '亚历克斯-莱恩' '文斯-卡特'],"['RJ-巴雷特' '弗朗克-尼利基纳' '朱利叶斯-兰德尔' '马库斯-莫里斯' '泰-吉布森' '米切尔-罗宾逊' '丹伊恩-多特森'
 '凯文-诺克斯' '博比-波蒂斯' '埃尔弗里德-佩顿' '丹尼斯-史密斯']",['特雷-杨' '凯文-赫尔特' '德安德烈-亨特' '贾巴里-帕克' '达米安-琼斯' '卡姆-雷迪什' '亚历克斯-莱恩' '文斯-卡特'],171.47069597069597,150.0,0,0
2019-12-18,快船,太阳,['帕特里克-贝弗利' '伊维察-祖巴茨' '兰德里-沙梅特' '罗德尼-麦格鲁德' '帕特里克-帕特森' '杰罗姆-罗宾逊'],['米卡尔-布里奇斯' '杰文-卡特' '埃利-奥科博' '泰-杰罗姆' '谢赫-迪亚洛'],"['帕特里克-贝弗利' '保罗-乔治' '科怀-伦纳德' '伊维察-祖巴茨' '兰德里-沙梅特' '路易斯-威廉姆斯' '蒙特雷兹-哈勒尔'
 '罗德尼-麦格鲁德' '帕特里克-帕特森' '杰罗姆-罗宾逊']","['米卡尔-布里奇斯' '里基-卢比奥' '凯利-乌布雷' '达里奥-沙里奇' '德安德烈-艾顿' '杰文-卡特' '埃利-奥科博'
 '弗兰克-卡明斯基' '泰-杰罗姆' '阿隆-贝恩斯' '谢赫-迪亚洛']",116.1103896103896,85.56666666666666,0,1
2019-12-18,步行者,湖人,['迈尔斯-特纳' '阿龙-霍勒迪' '贾斯廷-霍勒迪' 'TJ-麦康奈尔' '道格-麦克德莫特'],['丹尼-格林' '贾里德-杜德利' '贾维尔-麦基' '德怀特-霍华德' '亚历克斯-卡鲁索' '埃弗里-布拉德利' '特洛伊-丹尼尔斯'],"['马尔科姆-布罗格登' '杰里米-兰姆' '多曼塔斯-萨博尼斯' 'TJ-沃伦' '迈尔斯-特纳' '阿龙-霍勒迪' '贾斯廷-霍勒迪'
 'TJ-麦康奈尔' '道格-麦克德莫特']","['丹尼-格林' '肯塔维厄斯-考德威尔-波普' '勒布朗-詹姆斯' '贾里德-杜德利' '贾维尔-麦基' '德怀特-霍华德' '拉简-隆多'
 '亚历克斯-卡鲁索' '埃弗里-布拉德利' '特洛伊-丹尼尔斯']",105.0,102.0,0,0
2019-12-18,爵士,魔术,['迈克-康利' '乔-英格尔斯' '罗伊斯-奥尼尔' '埃德-戴维斯'],['乔纳森-艾萨克' 'DJ-奥古斯丁' '迈克尔-卡特-威廉姆斯' '穆罕默德-班巴'],['多诺万-米切尔' '迈克-康利' '乔-英格尔斯' '博扬-波格丹诺维奇' '鲁迪-戈贝尔' '罗伊斯-奥尼尔' '埃德-戴维斯'],"['埃文-富尼耶' '马克尔-富尔茨' '乔纳森-艾萨克' '阿龙-戈登' '尼古拉-武切维奇' 'DJ-奥古斯丁' '特伦斯-罗斯'
 '迈克尔-卡特-威廉姆斯' '穆罕默德-班巴']",109.0,102.0,0,0
2019-12-18,鹈鹕,篮网,['朗佐-鲍尔' '肯里奇-威廉姆斯' '德里克-费沃斯' '约什-哈特' '贾克森-海斯' '尼基尔-亚历山大-沃克' '尼科勒-梅利'],['德安德烈-乔丹' '大卫-努瓦巴' '威尔森-钱德勒' '蒂莫泰-卢瓦乌-卡巴罗'],"['朱-霍勒迪' '朗佐-鲍尔' '布兰登-英格拉姆' '肯里奇-威廉姆斯' '德里克-费沃斯' '约什-哈特' '贾克森-海斯'
 '尼基尔-亚历山大-沃克' '尼科勒-梅利']","['加莱特-坦普尔' '斯潘塞-丁威迪' '乔-哈里斯' '托里恩-普林斯' '贾勒特-阿伦' '德安德烈-乔丹' '大卫-努瓦巴'
 '威尔森-钱德勒' '蒂莫泰-卢瓦乌-卡巴罗']",116.96190476190476,80.70039682539684,0,0
2019-12-18,黄蜂,国王,['俾斯麦-比永博' '马利克-蒙克' '马文-威廉姆斯' '科迪-马丁' '迈克尔-基德-吉尔克里斯特'],['科里-约瑟夫' '内马尼亚-别利察' '里乔恩-霍姆斯' '特雷沃-阿里扎'],"['德文特-格雷厄姆' '特里-罗齐尔' '科迪-泽勒' '迈尔斯-布里奇斯' '俾斯麦-比永博' '马利克-蒙克' '马文-威廉姆斯'
 '科迪-马丁' '迈克尔-基德-吉尔克里斯特']","['巴迪-希尔德' '科里-约瑟夫' '哈里森-巴恩斯' '内马尼亚-别利察' '里乔恩-霍姆斯' '达龙-福克斯' '波格丹-波格丹诺维奇'
 '马文-巴格利' '特雷沃-阿里扎']",103.95396825396826,109.5,0,0
2019-12-19,76人,热火,['艾尔-霍弗德' '詹姆斯-恩尼斯' '马蒂斯-赛布尔' '迈克-斯科特' '富尔坎-科尔克马兹' '劳尔-内托'],['邓肯-罗宾逊' '迈耶斯-伦纳德' '小德里克-琼斯' '凯利-奥利尼克'],"['本-西蒙斯' '约什-理查德森' '托拜厄斯-哈里斯' '艾尔-霍弗德' '乔尔-恩比德' '詹姆斯-恩尼斯' '马蒂斯-赛布尔'
 '迈克-斯科特' '富尔坎-科尔克马兹' '劳尔-内托']","['肯德里克-纳恩' '邓肯-罗宾逊' '吉米-巴特勒' '巴姆-阿德巴约' '迈耶斯-伦纳德' '小德里克-琼斯' '泰勒-希罗'
 '凯利-奥利尼克']",110.2,116.35714285714286,0,0
2019-12-19,奇才,公牛,"['伊萨克-邦加' '伊安-马辛米' '伊斯梅尔-史密斯' '安热伊斯-帕塞奇尼克斯' '特洛伊-布朗' '阿德米拉尔-斯科菲尔德'
 '加里森-马修斯']",['托马什-萨托兰斯基' '克里斯-邓恩' '赛迪斯-杨' '科比-怀特' '里安-阿尔奇迪亚科诺' '丹尼尔-加福德' '登泽尔-瓦伦丁'],"['布拉德利-比尔' '以赛亚-托马斯' '戴维斯-贝尔坦斯' '伊萨克-邦加' '伊安-马辛米' '伊斯梅尔-史密斯' '安热伊斯-帕塞奇尼克斯'
 '特洛伊-布朗' '阿德米拉尔-斯科菲尔德' '加里森-马修斯']","['扎克-拉文' '托马什-萨托兰斯基' '劳里-马尔卡宁' '克里斯-邓恩' '温德尔-卡特' '赛迪斯-杨' '科比-怀特'
 '里安-阿尔奇迪亚科诺' '丹尼尔-加福德' '登泽尔-瓦伦丁']",109.0,110.0,0,0
2019-12-19,开拓者,勇士,['肯特-贝兹莫尔' '小加里-特伦特' '安东尼-托利弗' '斯卡尔-拉比西埃'],['达米恩-李' '德雷蒙德-格林' '威利-考利-斯坦' '马基斯-克里斯' '雅各布-埃文斯' '奥马里-斯佩尔曼' '乔丹-普尔'],"['CJ-麦科勒姆' '达米安-利拉德' '卡梅罗-安东尼' '肯特-贝兹莫尔' '哈桑-怀特塞德' '小加里-特伦特' '安东尼-托利弗'
 '斯卡尔-拉比西埃']","['丹吉洛-拉塞尔' '达米恩-李' '格伦-罗宾逊三世' '德雷蒙德-格林' '威利-考利-斯坦' '亚历克-伯克斯' '埃里克-帕斯卡尔'
 '马基斯-克里斯' '雅各布-埃文斯' '奥马里-斯佩尔曼' '乔丹-普尔']",99.07575757575758,127.32467532467533,0,0
2019-12-19,掘金,魔术,['杰拉米-格兰特' '梅森-普拉姆利' '蒙特-莫里斯' '马利克-比斯利' '小迈克尔-波特'],['DJ-奥古斯丁' '迈克尔-卡特-威廉姆斯' '穆罕默德-班巴' '韦斯利-艾旺杜'],"['贾马尔-默里' '加里-哈里斯' '威尔-巴顿' '保罗-米尔萨普' '尼古拉-约基奇' '杰拉米-格兰特' '梅森-普拉姆利'
 '蒙特-莫里斯' '马利克-比斯利' '小迈克尔-波特']","['埃文-富尼耶' '马克尔-富尔茨' '阿龙-戈登' '乔纳森-艾萨克' '尼古拉-武切维奇' 'DJ-奥古斯丁' '迈克尔-卡特-威廉姆斯'
 '特伦斯-罗斯' '穆罕默德-班巴' '韦斯利-艾旺杜']",114.28571428571429,96.25,0,1
2019-12-19,森林狼,鹈鹕,['约什-奥科吉' '特雷韦恩-格雷厄姆' '戈尔吉-吉昂' '沙巴兹-内皮尔' '凯塔-贝茨-迪奥普' '诺阿-冯莱' '乔丹-贝尔'],['德里克-费沃斯' '约什-哈特' '朗佐-鲍尔' '伊托万-摩尔' '贾克森-海斯' '贾利尔-奥卡福'],"['安德鲁-威金斯' '杰夫-蒂格' '约什-奥科吉' '特雷韦恩-格雷厄姆' '戈尔吉-吉昂' '罗伯特-科温顿' '沙巴兹-内皮尔'
 '凯塔-贝茨-迪奥普' '诺阿-冯莱' '乔丹-贝尔']","['朱-霍勒迪' 'JJ-雷迪克' '布兰登-英格拉姆' '德里克-费沃斯' '约什-哈特' '朗佐-鲍尔' '伊托万-摩尔' '贾克森-海斯'
 '贾利尔-奥卡福']",99.0,107.0,0,1
2019-12-19,活塞,猛龙,['布鲁斯-布朗' '托尼-斯内尔' '兰斯顿-加洛韦' '斯维亚托斯拉夫-米哈伊柳克' '马基夫-莫里斯' '克里斯蒂安-伍德'],['OG-阿奴诺比' '帕特里克-麦考' '朗戴-霍利斯-杰弗森' '特伦斯-戴维斯' '克里斯-布歇'],"['卢克-肯纳德' '布鲁斯-布朗' '布雷克-格里芬' '托尼-斯内尔' '安德烈-德拉蒙德' '德里克-罗斯' '兰斯顿-加洛韦'
 '斯维亚托斯拉夫-米哈伊柳克' '马基夫-莫里斯' '克里斯蒂安-伍德']","['凯尔-洛瑞' '诺曼-鲍威尔' '帕斯卡尔-西亚卡姆' 'OG-阿奴诺比' '赛尔吉-伊巴卡' '帕特里克-麦考' '朗戴-霍利斯-杰弗森'
 '特伦斯-戴维斯' '克里斯-布歇']",107.44444444444444,131.52380952380952,0,0
2019-12-19,独行侠,凯尔特人,['杰伦-布伦森' '多里安-芬尼-史密斯' '德怀特-鲍威尔' '马克西-克勒贝尔' '德朗-赖特' '贾斯廷-杰克逊' '瑞安-布罗科夫'],['谢米-奥杰莱' '丹尼尔-泰斯' '布拉德-沃纳梅克' '格兰特-威廉姆斯' '埃内斯-坎特' '哈维特-格林'],"['杰伦-布伦森' '小蒂姆-哈达威' '克里斯塔普斯-波尔津吉斯' '多里安-芬尼-史密斯' '德怀特-鲍威尔' '塞思-库里'
 '马克西-克勒贝尔' '德朗-赖特' '贾斯廷-杰克逊' '瑞安-布罗科夫']","['肯巴-沃克' '杰伦-布朗' '杰森-塔特姆' '谢米-奥杰莱' '丹尼尔-泰斯' '布拉德-沃纳梅克' '格兰特-威廉姆斯' '埃内斯-坎特'
 '哈维特-格林']",106.42857142857143,107.65714285714286,0,0
2019-12-19,雷霆,灰熊,['特伦斯-弗格森' '阿卜杜勒-纳迪尔' '纳伦斯-诺埃尔' '达里厄斯-贝兹利'],['杰-克劳德' '所罗门-希尔' '凯尔-安德森' '丹东尼-梅尔顿'],"['谢伊-吉尔杰斯-亚历山大' '克里斯-保罗' '达尼罗-加里纳利' '特伦斯-弗格森' '史蒂文-亚当斯' '丹尼斯-施罗德'
 '阿卜杜勒-纳迪尔' '纳伦斯-诺埃尔' '达里厄斯-贝兹利']","['狄龙-布鲁克斯' '贾-莫兰特' '杰-克劳德' '小贾伦-杰克逊' '约纳斯-瓦兰丘纳斯' '所罗门-希尔' '布兰登-克拉克'
 '凯尔-安德森' '丹东尼-梅尔顿']",114.14285714285714,125.5952380952381,0,0
2019-12-19,骑士,黄蜂,['切迪-奥斯曼' '小拉里-南斯' '小凯文-波特' '马修-戴拉维多瓦'],['俾斯麦-比永博' '马文-威廉姆斯' '科迪-马丁' '迈克尔-基德-吉尔克里斯特' '马利克-蒙克' '德维恩-培根'],"['科林-塞克斯顿' '达里厄斯-加兰' '凯文-乐福' '切迪-奥斯曼' '特里斯坦-汤普森' '乔丹-克拉克森' '小拉里-南斯'
 '小凯文-波特' '马修-戴拉维多瓦']","['德文特-格雷厄姆' '特里-罗齐尔' '科迪-泽勒' '迈尔斯-布里奇斯' '俾斯麦-比永博' '马文-威廉姆斯' '科迪-马丁'
 '迈克尔-基德-吉尔克里斯特' '马利克-蒙克' '德维恩-培根']",100.0,98.0,0,1
2019-12-20,快船,火箭,['帕特里克-贝弗利' '伊维察-祖巴茨' '兰德里-沙梅特' '帕特里克-帕特森' '罗德尼-麦格鲁德'],['PJ-塔克' '丹纽尔-豪斯' '克林特-卡佩拉' '本-麦克勒摩' '奥斯汀-里弗斯'],"['保罗-乔治' '帕特里克-贝弗利' '科怀-伦纳德' '伊维察-祖巴茨' '蒙特雷兹-哈勒尔' '兰德里-沙梅特' '路易斯-威廉姆斯'
 '帕特里克-帕特森' '罗德尼-麦格鲁德']",['拉塞尔-威斯布鲁克' '詹姆斯-哈登' 'PJ-塔克' '丹纽尔-豪斯' '克林特-卡佩拉' '本-麦克勒摩' '奥斯汀-里弗斯'],104.11672771672772,135.8357142857143,0,0
2019-12-20,老鹰,爵士,['凯文-赫尔特' '卡姆-雷迪什' '布鲁诺-费尔南多' '阿伦-克拉布' '德安德烈-本布里' '亚历克斯-莱恩' '埃文-特纳'],['乔-英格尔斯' '罗伊斯-奥尼尔' '伊曼纽尔-穆迪埃' '乔治-尼昂' '杰夫-格林'],"['特雷-杨' '凯文-赫尔特' '卡姆-雷迪什' '德安德烈-亨特' '布鲁诺-费尔南多' '贾巴里-帕克' '阿伦-克拉布'
 '德安德烈-本布里' '亚历克斯-莱恩' '埃文-特纳']","['乔-英格尔斯' '多诺万-米切尔' '博扬-波格丹诺维奇' '罗伊斯-奥尼尔' '鲁迪-戈贝尔' '伊曼纽尔-穆迪埃' '乔治-尼昂'
 '杰夫-格林']",106.0,111.0,0,0
2019-12-20,雄鹿,湖人,"['韦斯利-马修斯' '唐特-迪温琴佐' '布鲁克-洛佩斯' '乔治-希尔' '艾森-伊利亚索瓦' '斯特林-布朗' '凯尔-科沃尔'
 '帕特-康诺顿']",['丹尼-格林' '肯塔维厄斯-考德威尔-波普' '贾维尔-麦基' '拉简-隆多' '德怀特-霍华德'],"['韦斯利-马修斯' '唐特-迪温琴佐' '扬尼斯-阿德托昆博' '克里斯-米德尔顿' '布鲁克-洛佩斯' '乔治-希尔' '艾森-伊利亚索瓦'
 '斯特林-布朗' '凯尔-科沃尔' '帕特-康诺顿']",['丹尼-格林' '肯塔维厄斯-考德威尔-波普' '安东尼-戴维斯' '勒布朗-詹姆斯' '贾维尔-麦基' '拉简-隆多' '德怀特-霍华德'],111.0,104.0,0,0
2019-12-20,马刺,篮网,['德章泰-默里' '特雷-莱尔斯' '马科-贝里内利' '德里克-怀特' '雅各布-珀尔特尔' '朗尼-沃克' '鲁迪-盖伊' '奇梅齐耶-梅图'],['托里恩-普林斯' '威尔森-钱德勒' '德安德烈-乔丹' '大卫-努瓦巴' '扎南-穆萨'],"['德章泰-默里' '布林-福布斯' '德马尔-德罗赞' '拉马库斯-阿尔德里奇' '特雷-莱尔斯' '帕蒂-米尔斯' '马科-贝里内利'
 '德里克-怀特' '雅各布-珀尔特尔' '朗尼-沃克' '鲁迪-盖伊' '奇梅齐耶-梅图']","['加莱特-坦普尔' '斯潘塞-丁威迪' '托里恩-普林斯' '乔-哈里斯' '贾勒特-阿伦' '威尔森-钱德勒' '德安德烈-乔丹'
 '大卫-努瓦巴' '扎南-穆萨']",118.0,105.0,0,0
2019-12-21,76人,独行侠,['艾尔-霍弗德' '迈克-斯科特' '詹姆斯-恩尼斯' '富尔坎-科尔克马兹' '特雷-伯克' '劳尔-内托'],['杰伦-布伦森' '多里安-芬尼-史密斯' '德怀特-鲍威尔' '德朗-赖特' '马克西-克勒贝尔' '瑞安-布罗科夫'],"['本-西蒙斯' '约什-理查德森' '托拜厄斯-哈里斯' '艾尔-霍弗德' '乔尔-恩比德' '迈克-斯科特' '詹姆斯-恩尼斯'
 '富尔坎-科尔克马兹' '特雷-伯克' '劳尔-内托']","['小蒂姆-哈达威' '杰伦-布伦森' '克里斯塔普斯-波尔津吉斯' '多里安-芬尼-史密斯' '德怀特-鲍威尔' '德朗-赖特'
 '马克西-克勒贝尔' '塞思-库里' '瑞安-布罗科夫']",98.0,117.0,0,0
2019-12-21,凯尔特人,活塞,"['谢米-奥杰莱' '丹尼尔-泰斯' '格兰特-威廉姆斯' '布拉德-沃纳梅克' '埃内斯-坎特' '哈维特-格林' '罗密欧-兰福德'
 '塔科-法尔']",['斯维亚托斯拉夫-米哈伊柳克' '托尼-斯内尔' '索恩-梅克' '塞古-敦布亚' '蒂姆-弗雷泽'],"['肯巴-沃克' '杰伦-布朗' '杰森-塔特姆' '谢米-奥杰莱' '丹尼尔-泰斯' '格兰特-威廉姆斯' '布拉德-沃纳梅克' '埃内斯-坎特'
 '哈维特-格林' '罗密欧-兰福德' '塔科-法尔']","['布鲁斯-布朗' '斯维亚托斯拉夫-米哈伊柳克' '托尼-斯内尔' '马基夫-莫里斯' '安德烈-德拉蒙德' '兰斯顿-加洛韦' '德里克-罗斯'
 '索恩-梅克' '塞古-敦布亚' '蒂姆-弗雷泽']",114.0,93.0,0,0
2019-12-21,勇士,鹈鹕,['达米恩-李' '德雷蒙德-格林' '威利-考利-斯坦' '乔丹-普尔' '马基斯-克里斯'],['德里克-费沃斯' '约什-哈特' '朗佐-鲍尔' '贾克森-海斯'],"['达米恩-李' '丹吉洛-拉塞尔' '德雷蒙德-格林' '格伦-罗宾逊三世' '威利-考利-斯坦' '亚历克-伯克斯' '乔丹-普尔'
 '马基斯-克里斯' '埃里克-帕斯卡尔']",['朱-霍勒迪' 'JJ-雷迪克' '布兰登-英格拉姆' '德里克-费沃斯' '约什-哈特' '朗佐-鲍尔' '贾克森-海斯'],94.55357142857143,94.8174603174603,0,0
2019-12-21,开拓者,魔术,['肯特-贝兹莫尔' '斯卡尔-拉比西埃' '安芬尼-西蒙斯' '安东尼-托利弗' '小加里-特伦特'],['乔纳森-艾萨克' '穆罕默德-班巴' '韦斯利-艾旺杜' '梅尔文-弗雷泽'],"['CJ-麦科勒姆' '达米安-利拉德' '肯特-贝兹莫尔' '卡梅罗-安东尼' '哈桑-怀特塞德' '斯卡尔-拉比西埃' '安芬尼-西蒙斯'
 '安东尼-托利弗' '小加里-特伦特']","['埃文-富尼耶' '马克尔-富尔茨' '乔纳森-艾萨克' '阿龙-戈登' '尼古拉-武切维奇' 'DJ-奥古斯丁' '特伦斯-罗斯'
 '穆罕默德-班巴' '韦斯利-艾旺杜' '梅尔文-弗雷泽']",118.0,103.0,0,0
